track_id,track_name,track_popularity,track_sampl,album_id
1JTQG8J8jN8tjDTyUWnaRe,Ride the Lightning - 717 Tapes,66,https://p.scdn.co/mp3-preview/60b7d6206d5cdd0ecad50a007fe768d47af6da7f?cid=f588ee129cec4da4a194ece6210ffab6,3467Wn1M2kESux2YS9Rczi
2jB7EAkahL97QysjRYecTS,Pick Me Up,63,https://p.scdn.co/mp3-preview/0ac2108b6d40871ebc7a9a9caa72c8079eaa833f?cid=f588ee129cec4da4a194ece6210ffab6,07ta8NK5ZipBOVSQgbGxtd
2Zk3NTeP14Mc0Ub8xemjT4,In The Dark,66,https://p.scdn.co/mp3-preview/f983d9ea5af8ffd1441078e737fcd1d25eb7cef5?cid=f588ee129cec4da4a194ece6210ffab6,4BOqtqeAHmUv4phMH35S4g
0WpKvgOUCpKowejZgeO5W0,Always Raining,69,https://p.scdn.co/mp3-preview/1d66051659d17bf852897d3c24b52b84074a2a98?cid=f588ee129cec4da4a194ece6210ffab6,5CAI53hmKfuMEiDuWIUg2F
4ufkuONjQMNR2fyXu1bO9w,Lease On Life,66,https://p.scdn.co/mp3-preview/aff31dbe6e66c76106535aec7b1bd0f496c8e966?cid=f588ee129cec4da4a194ece6210ffab6,3ciVcxQykTNkAznZzpDOJK
6LnEoRQKMcaFTR5UvaKuBy,Rock with you,75,https://p.scdn.co/mp3-preview/08e05433359d32fa2cdffcf2c631ac25ff02085f?cid=f588ee129cec4da4a194ece6210ffab6,2PIReru2w5i4JXOzeZnamd
0QezBrYzFFT0f68zK6EvZI,Passion,67,https://p.scdn.co/mp3-preview/ab38b70f14746c2bb193f2c41a4cfe664d1179ed?cid=f588ee129cec4da4a194ece6210ffab6,65YAjLCn7Jp33nJpOxIPMe
3LLezpquftwn7QI1rYIovM,Narcissist,65,https://p.scdn.co/mp3-preview/36ce8027b012e7681ebf9ec6de2e8b5ec6fff68e?cid=f588ee129cec4da4a194ece6210ffab6,0HZiTcB82OPdvbJ2Hny6bK
5RE3w3M9g5vsotdIVtLONq,Close Eyes - Slowed + Reverb,75,https://p.scdn.co/mp3-preview/02e72ce361a1e8e317ac53c70174d74c7bc89014?cid=f588ee129cec4da4a194ece6210ffab6,12zL1YZJeADPb6hPdD9Mqm
5dfTPMTMjMAW1CwxSwzWb5,Tuned In Freestyle,64,https://p.scdn.co/mp3-preview/e6cc9a956cddaca02e4ef97593561c7381e5e712?cid=f588ee129cec4da4a194ece6210ffab6,6B26OzQRObxAp1tbf8jeTq
6M47gaKejso9772SKTa3yH,Face Off,71,https://p.scdn.co/mp3-preview/641987c1abed761fc84d76b19a8275a7ed5b3baa?cid=f588ee129cec4da4a194ece6210ffab6,0g81USzuFuid3QkYfxeMXM
18lkWhwmY0fVVv40eCxohv,Hatchback,67,https://p.scdn.co/mp3-preview/ae0fe1e36c6c03b7abc8611c0b76dabdfc79d3f3?cid=f588ee129cec4da4a194ece6210ffab6,3QXYqRVyBQfNK3MDn82hVF
6ziQdexOHyC2gkZ1iNoi1w,PAID MY DUES,67,https://p.scdn.co/mp3-preview/0aa59954659fa378395903002090237ae70af033?cid=f588ee129cec4da4a194ece6210ffab6,7eQGtkzCgrIWDOe76E9F8t
6WqiXCXs2wb3eEL9TSrgXC,4 BIG GUYS,66,https://p.scdn.co/mp3-preview/0b1a1d2e6cbdb463e014cc3b1ba4a90589371274?cid=f588ee129cec4da4a194ece6210ffab6,53fwPwnhRo2WpC45mQahUL
079Ey5uxL04AKPQgVQwx5h,Baila Conmigo (with Rauw Alejandro),73,https://p.scdn.co/mp3-preview/abfabb61d813b8189f44394edcbb47be3daefe85?cid=f588ee129cec4da4a194ece6210ffab6,2jGa3OwXatFYQAIS7OV7k9
78sdhV2qA9aFFzwhPdEQh5,Crush,67,https://p.scdn.co/mp3-preview/7fbe868a4f061f1632d7f2fd9334d6cfa7950cfc?cid=f588ee129cec4da4a194ece6210ffab6,0gAyvJCgGfm5AqcRvAV3Ob
5rw1Kmm5BklmJzbgh1HCXr,Spiral,68,https://p.scdn.co/mp3-preview/660dc00a84624aa5bd2ba608e8fe53cf4098bae3?cid=f588ee129cec4da4a194ece6210ffab6,0e4cbWt2IcUYPXn7jCQXt0
1wvBsgAAOSOsGvedOeoAPP,Brown Noise Sleep,66,https://p.scdn.co/mp3-preview/150d9d7df9869995f7fb8ef90ceb945df9dced07?cid=f588ee129cec4da4a194ece6210ffab6,5vkFV8CLrYIXm5ag9bwdto
4DdnffqoFr9wDRlCACNmGf,Porte Exuberante,75,https://p.scdn.co/mp3-preview/23538753cc3e312c03f42e84d3014cc1fe1044f4?cid=f588ee129cec4da4a194ece6210ffab6,4TATXEH2tnZVTqlyURoWUR
64ImcY4fJhY243wr20SR3e,Cuidando El Territorio,73,https://p.scdn.co/mp3-preview/90f5b279f788c2b0a8879cd2a7e44bdb56f9cafe?cid=f588ee129cec4da4a194ece6210ffab6,6kPeskyrkdkWT3xFYx9kvb
1xMvdOFQaql3EBkHmuh2TK,Batman,64,https://p.scdn.co/mp3-preview/6a8e4b99f1ba2b41150868839b1354757fc0dd02?cid=f588ee129cec4da4a194ece6210ffab6,2XtDT9YT729iLxWjuTMtrR
2dFqK2ZkYB9Xc47gr3xXWl,Replay,68,https://p.scdn.co/mp3-preview/a0aa98bb0165c28c8db8ddc7ca14442caef16608?cid=f588ee129cec4da4a194ece6210ffab6,0x2ntwkM3GoLVAPjAOPrWv
6fhG2KJgwO7CrNflRaRmvp,Dandelions - slowed + reverb,76,https://p.scdn.co/mp3-preview/abffc43ba21f13b8a2c18473b7ace2d664c52914?cid=f588ee129cec4da4a194ece6210ffab6,0W26SC6AcPdqk1Hz5hfWnj
6OfnUW7ojHMgfubWVOeCkN,Black Cats,65,https://p.scdn.co/mp3-preview/3af5de6d40fdbeeeacf49471e5d6d5db5666116c?cid=f588ee129cec4da4a194ece6210ffab6,5RongMpRt5jcdZ7gpAKtWn
19s7W71y7IZDAn6X2mnCqr,LABELS CALLIN',64,https://p.scdn.co/mp3-preview/596c48ce166d916a3efca1039b61184d55f439db?cid=f588ee129cec4da4a194ece6210ffab6,4tnNsvUsbJAoI9FESgvkOJ
18vLqYV3OtOX84S0IGCHRJ,Les Cuesta,68,https://p.scdn.co/mp3-preview/79867485896bbc6ac318c26de5aaa8b1ed1f4ff9?cid=f588ee129cec4da4a194ece6210ffab6,1OFfEo5jIQpvjQXD8OFcsx
4h3KlpOEXS6FxIpab6EKlf,INCOMING,74,https://p.scdn.co/mp3-preview/9f3b983c95bd29e35c4efaeae0e95dcbd19d5e81?cid=f588ee129cec4da4a194ece6210ffab6,4ASsNh1WHAjrGKh5jp0Q4F
1fxYz1s15pyZLsJT0Hdh1m,late at night,67,https://p.scdn.co/mp3-preview/9eeba2f91fea8480286504faa54a97335d378b74?cid=f588ee129cec4da4a194ece6210ffab6,2WFC0XUBROo4X2vxLwtB4u
2HhzV3FY4eZGueF0KpXZUo,EMPTY DREAMS,73,https://p.scdn.co/mp3-preview/86f037bdb003f1861c9f663f66cae08d9491975c?cid=f588ee129cec4da4a194ece6210ffab6,6F2YyORz7NH8jzGutSh4q2
5vUnjhBzRJJIAOJPde6zDx,TO THE MOON,74,https://p.scdn.co/mp3-preview/623e89d7f897487b163d88ca750555e3a8d0b76d?cid=f588ee129cec4da4a194ece6210ffab6,70uNWLPkbci5L1bZI1Mzp6
1wqg2VowoogPATrqPzrpi3,Thug Paradise 2,65,https://p.scdn.co/mp3-preview/68e576429aec093712b85fae9cd58166e40378a9?cid=f588ee129cec4da4a194ece6210ffab6,5VjgH8wgFP70tarZ6iJChd
5YqdiryRmdAzYFlxo43hAJ,Missing Piece,69,https://p.scdn.co/mp3-preview/ca0feb0e193907c3fc4035675ac573888ddc03a0?cid=f588ee129cec4da4a194ece6210ffab6,6zQCdokfVne8dFU5Z5BpS3
28JEFSyc3hjkHN4LpolsXt,5 2 Üh 60 (feat. Yeat),65,https://p.scdn.co/mp3-preview/9d6f51c1d91db8f6508509162559b65745e25c49?cid=f588ee129cec4da4a194ece6210ffab6,5wNvYNyHCzjuanmvzM2wC8
3q3lSbfT5BnQlIvGwahgAD,The Great Divide,65,https://p.scdn.co/mp3-preview/e96005cbec6e17f2b0574b365a83b7351f7f69f5?cid=f588ee129cec4da4a194ece6210ffab6,1KUJKWXmE95TPXxeJecop9
13HsOwrwTA5HgLuoaDHncP,RUNITUP (feat. Teezo Touchdown),65,https://p.scdn.co/mp3-preview/239bb628889b388f609e7d65c3449bf871536e2b?cid=f588ee129cec4da4a194ece6210ffab6,45ba6QAtNrdv6Ke4MFOKk9
5jCwTeQv8DXJzsMmzv0qYi,Rain On The Cobblestone,68,https://p.scdn.co/mp3-preview/2aec33f18be6311f6b8dd798f5a21ac1e062bd57?cid=f588ee129cec4da4a194ece6210ffab6,4zi0Wh076joFe9HESotzxP
3lFwSDBCNo3CcN09UppUnm,Hold Me Closer,63,https://p.scdn.co/mp3-preview/49c34ce9f351cb5b5402f91886df6b720d149beb?cid=f588ee129cec4da4a194ece6210ffab6,4y1qhmoZxvSyymJ1wZCtLE
56Yxkm62GtEpnPyG7TvwLY,LOCO,75,https://p.scdn.co/mp3-preview/16a6292a02aa59476686b5b028d750be42b8af9d?cid=f588ee129cec4da4a194ece6210ffab6,4U7rGOkJgtxs27H9L93Xli
6IPNp9PfaEqrzotY47TIWy,"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK)",77,https://p.scdn.co/mp3-preview/18b9293818ac4eb1b2777c5a11b946c3652cf2e7?cid=f588ee129cec4da4a194ece6210ffab6,2TGtXG18s21Q1jnY2TC39M
6E90gq0KO6FYZVOXx8kCcC,Astronaut In The Ocean,71,https://p.scdn.co/mp3-preview/e89e477c2467c477031561ff801c055c5777de4f?cid=f588ee129cec4da4a194ece6210ffab6,6qNMYsx5OUFDXWAoct9Pge
5VYWxXUpxuxEmCqMLDqICo,long story short,68,https://p.scdn.co/mp3-preview/d63f9747224a84329e07c9ade6041535d00b635d?cid=f588ee129cec4da4a194ece6210ffab6,6AORtDjduMM3bupSWzbTSG
0ewKJ6eM0Z761OissISTW7,In Dreams,64,https://p.scdn.co/mp3-preview/31a68b75c455a039af8b035a32381e83e69730b3?cid=f588ee129cec4da4a194ece6210ffab6,5ZI0k3IynnC5C9QKMmY7cB
794Mb38wHT0cH0SxlNuyKD,WHERE I BE,63,https://p.scdn.co/mp3-preview/bb097bfc3291f1856d418dc52766d0bc0df36d9b?cid=f588ee129cec4da4a194ece6210ffab6,0BA1h18jGi9tQ4iUAacLMG
0L3XCv9i9IHs8cJEVhsJ3J,More Than A Woman - SG's Paradise Edit,70,https://p.scdn.co/mp3-preview/8f290229b4967f20a350caf07c648ce5da12ec0d?cid=f588ee129cec4da4a194ece6210ffab6,2iTmTEm55PIjLdYjDCKh96
3VvPREisNL7yBoePVbLbyZ,Want It Again,64,https://p.scdn.co/mp3-preview/091b178264ab67b4e9c18a2a31aa381d9d62c0fb?cid=f588ee129cec4da4a194ece6210ffab6,3W2BTPUHJX51hweWPNRenv
55Vf4bimc1Rtfg0PAQRAo2,happiness,67,https://p.scdn.co/mp3-preview/edc43802e10dfec7e70d434e11fffddb5fd2552d?cid=f588ee129cec4da4a194ece6210ffab6,6AORtDjduMM3bupSWzbTSG
7ridH3hy4aXG6Kn1XomKrO,Afterlife,67,https://p.scdn.co/mp3-preview/e7f7c3c5a497005edcc2b524be20bd38e7e7a04c?cid=f588ee129cec4da4a194ece6210ffab6,4qY3S2Iz6VpAa2EzhWkrpo
4r3XQQZyf8p30M8fFkZJDa,La Vida Es Fría,62,https://p.scdn.co/mp3-preview/cd63b643e997f3efe4157444dfd38cccccddbd19?cid=f588ee129cec4da4a194ece6210ffab6,6DdM7MRFC9G9BAGANWKQvp
5Z8Dj3LtbyCMiwE86rhg2f,Marea (we’ve lost dancing),75,https://p.scdn.co/mp3-preview/abbd7cd7eef9f92b09e9a9f2d30f0b2990f536e5?cid=f588ee129cec4da4a194ece6210ffab6,6o86bV7TAt5x4exc2qLDqC
2f2WskmLwsLtGkjntD8NG7,No Where,63,https://p.scdn.co/mp3-preview/467c2b76ce46d619ccc7cff28594041cf0b5441d?cid=f588ee129cec4da4a194ece6210ffab6,4ssppGN0Qy4OeJTUDr1Etd
4btFHqumCO31GksfuBLLv3,Overpass Graffiti,76,https://p.scdn.co/mp3-preview/a270f5d908ad26b344e26d2915c93f1db9e37eba?cid=f588ee129cec4da4a194ece6210ffab6,32iAEBstCjauDhyKpGjTuq
47fyYjbsfq48e3fUys4Xaa,My Boy,64,https://p.scdn.co/mp3-preview/d528b364a3ebf4f0931a4d588524732cff45950b?cid=f588ee129cec4da4a194ece6210ffab6,3ajAv3GaQivcQyU5JuE8eY
0tQ9vBYpldCuikPsbgOVKA,Untouchable (Taylor’s Version),68,https://p.scdn.co/mp3-preview/5038e20ea57226d597ff81d7a9cee46e0c32993f?cid=f588ee129cec4da4a194ece6210ffab6,4hDok0OAJd57SGIT8xuWJH
4TLJNON6mZLpfZX3g4Oh8B,IN THE AIR,66,https://p.scdn.co/mp3-preview/b54aa2e2fc308d9b5d4398418048b1f9ae6646d5?cid=f588ee129cec4da4a194ece6210ffab6,4cGY0jqWYTCIPwQRXHgKvy
5BwQjRasNcdRPuVWKcHto2,h u n g e r . o n . h i l l s i d e (with Bas),65,https://p.scdn.co/mp3-preview/a074ac6a77ca4c89d6f6140e7835b133a90a5506?cid=f588ee129cec4da4a194ece6210ffab6,4JAvwK4APPArjIsOdGoJXX
2FSVMyqLldC36p0deIYvI9,TRUST,66,https://p.scdn.co/mp3-preview/a780eeda9ea16c76bb122580c567e56c5912855d?cid=f588ee129cec4da4a194ece6210ffab6,7eQGtkzCgrIWDOe76E9F8t
3GkEnNf2RWmdwkA2FfjQ3g,Came and Saw (feat. Rowdy Rebel),65,https://p.scdn.co/mp3-preview/6ec425fd7ea36e57f0711ac87e5252015227e9a4?cid=f588ee129cec4da4a194ece6210ffab6,3ihwKkIMJWmmp1huNH0iWC
0dpyzcT3RMNNSd2xKBf35I,Be Sweet,65,https://p.scdn.co/mp3-preview/03e15d03532aa9fa416e72d65611f1cab3d028b6?cid=f588ee129cec4da4a194ece6210ffab6,1uD1kdwTWH1DZQZqGKz6rY
4Dduhh8xWr0XCBoVJthchN,Lorimor,66,https://p.scdn.co/mp3-preview/5db1d31a558eed4f3d58be9be6ea0e5d42fc77cc?cid=f588ee129cec4da4a194ece6210ffab6,5BlMYaGM6uoxCXfzHkZida
7uIgmq5lixaNDaYcUDSsC3,FEEL SOMETHING (feat. Marshmello),66,https://p.scdn.co/mp3-preview/063f8e45a7479e27caebfd39d5d4393c80efd23e?cid=f588ee129cec4da4a194ece6210ffab6,576UTio7xgY7YUxrHMzxeI
1HEK0M5263Yn7WlNlj49ox,Tonka 2,65,https://p.scdn.co/mp3-preview/713897c57a459a99f5bc4c686f71e9334c3c6020?cid=f588ee129cec4da4a194ece6210ffab6,7EO5zGsZP0HHxEhSLGw2aj
5E9YnE354Ua2h05nu4lmcA,Graduation (with Juice WRLD),66,https://p.scdn.co/mp3-preview/a28b22332cd6f9f6b0b34008ee991c488b5ddbc3?cid=f588ee129cec4da4a194ece6210ffab6,7jainWomsRbTs5dGUOP21C
6Wlq9rqkxrqj5Kls4Kw14H,evermore (feat. Bon Iver),67,https://p.scdn.co/mp3-preview/77dc28aa304da9e71e7fdbaf39e420654b1a69b2?cid=f588ee129cec4da4a194ece6210ffab6,6AORtDjduMM3bupSWzbTSG
6h6runZeeczWEuEW2pFvYW,New Home (Slowed),69,https://p.scdn.co/mp3-preview/56b789dd6ad52dc7741da06ab4a7b664a66ce905?cid=f588ee129cec4da4a194ece6210ffab6,5abrKr37SdeemQnTuKewVq
6lX6l7OuA3qrnIRfdsr0dw,Medallo,77,https://p.scdn.co/mp3-preview/3004da5477c0e4690a3be22d54a865996387a8e2?cid=f588ee129cec4da4a194ece6210ffab6,50SdnzlrXUMadt9JYeaJSh
0bsEd30Ho08d9SD4LXrzXX,Laid Back,62,https://p.scdn.co/mp3-preview/278ad267f74f0f0acca43e91d9f3975e59fa8dc9?cid=f588ee129cec4da4a194ece6210ffab6,4pZal8ISuVy34AOkGGbiZ6
3p94RpSxQdZocUfrzpemmm,El Dorado,68,https://p.scdn.co/mp3-preview/2207cd7f58a3e8c721bd3c0cd5a7e229339aba29?cid=f588ee129cec4da4a194ece6210ffab6,0zwSEVp17wHbivhkBSHJY6
08ZZ7SILfKcreLtA3K6Gqr,I Wanna Help Your Mind,63,https://p.scdn.co/mp3-preview/3ce1390d330c85f68dc3f38bcf55519671c79e42?cid=f588ee129cec4da4a194ece6210ffab6,2G6xRZxWrt9mBXgHclg2i4
0MEZYGMSPxNwUO4nAdQRBW,Hola Como Vas,79,https://p.scdn.co/mp3-preview/d30c6f1eb21de9792838541907e4a1743dd74f21?cid=f588ee129cec4da4a194ece6210ffab6,4JaYe7HIddzNaF3rUgJzHI
1Sym1HsTqsa2pYKhYL1j15,Me Gustas Natural,79,https://p.scdn.co/mp3-preview/b27ed3548dd7543f40fdbdbfd772f4724f2ff9be?cid=f588ee129cec4da4a194ece6210ffab6,4JaYe7HIddzNaF3rUgJzHI
5VxBLZn5wWP6adTZNOakY5,Space Boy (feat. Lucki),63,https://p.scdn.co/mp3-preview/6d5dbf0137160dd3aef84ec613d7c82d36c183a5?cid=f588ee129cec4da4a194ece6210ffab6,72wry9m70h3pKzXODfTkou
0cvmA0xg8FkzKvBnO8987X,South On Ya,65,https://p.scdn.co/mp3-preview/694cc0dcd82e7685ee92216d9b56caa1be8ff3d5?cid=f588ee129cec4da4a194ece6210ffab6,2bnuOCorMF9NzCFQegmfnC
2WrqTrNIHqfcMCgmEo0A7E,FRIKI,72,https://p.scdn.co/mp3-preview/13437f036c617848dc447c0c9abfea8f528a64bd?cid=f588ee129cec4da4a194ece6210ffab6,0kI46dzlikgAVpJ6LdkbJE
5D7PM5yNiHKnU85Y055vvb,"Rednecks, Red Letters, Red Dirt",63,https://p.scdn.co/mp3-preview/f095acc1b3fe7023fabc4cf3e40c1a32aede28f4?cid=f588ee129cec4da4a194ece6210ffab6,6JlCkqkqobGirPsaleJpFr
5Ne1q9Hv3l2NHBA3Agt8WT,Wave of You,67,https://p.scdn.co/mp3-preview/a6ce5a759b620d614cbe20fac109c7ab22c196ad?cid=f588ee129cec4da4a194ece6210ffab6,0ghwCnjmc0QPPccZfYQuXc
09xpQPfKWdio1wx6v17dGa,SAFARI,65,https://p.scdn.co/mp3-preview/fdbbaf1bed7d2588319e01762b13e29b79efaf3d?cid=f588ee129cec4da4a194ece6210ffab6,45ba6QAtNrdv6Ke4MFOKk9
3v0x0ScI9wcUlPZIdfRETf,Yes Sir,64,https://p.scdn.co/mp3-preview/aee2c9e45864d47ac9e2a9bafe48e21e03660845?cid=f588ee129cec4da4a194ece6210ffab6,1sujvm6paInfm8fYnNdjIy
3lhLML5eIwmPnw2xWKosZX,Brian is the Most Beautiful,67,https://p.scdn.co/mp3-preview/7130501c0bbf554bb4786152e7267b62e21a6af2?cid=f588ee129cec4da4a194ece6210ffab6,0a0ftVkZr4K1QoOXcZF0V1
726a7JkoT1DetZYi6dGnMF,Wake Up Rain,68,https://p.scdn.co/mp3-preview/afeb1945ac7e69e323e9f2841543e8aa26e681c3?cid=f588ee129cec4da4a194ece6210ffab6,1SXdfBOoIPb094UtbsLjvP
34V9RiEPe8MNdU32qJsJa1,We Were Happy (Taylor’s Version) (From The Vault),67,https://p.scdn.co/mp3-preview/f4f9a0a3b67e37e50db5cdce50d67d348d2e7432?cid=f588ee129cec4da4a194ece6210ffab6,4hDok0OAJd57SGIT8xuWJH
4Im6GRj17qa7NW76OsJh1s,I Guess I Just Feel Like,70,https://p.scdn.co/mp3-preview/ee2da8509d81e026bea5c0a31d502e345a3ce48d?cid=f588ee129cec4da4a194ece6210ffab6,2JmfwvRDitJlTUoLCkp61z
1tmsPlyvzDETLv08Wp5cuY,Black Ball,63,https://p.scdn.co/mp3-preview/61c501d8d393ab9c20e399a3464133f4d9c51030?cid=f588ee129cec4da4a194ece6210ffab6,2oyN9nzl627l8ZeovPo46F
6El3mjjzGWOas5meWIETKI,Daydream,71,https://p.scdn.co/mp3-preview/ee65a5048be257be326869a403f69ab9cb28012f?cid=f588ee129cec4da4a194ece6210ffab6,71c88ePh8VRMXLmLdDEGzf
1ahCrpeTt94LL7y1aXw0Y8,Linda,73,https://p.scdn.co/mp3-preview/91ab45005b5a151e96de7cd24180b399ac23c16f?cid=f588ee129cec4da4a194ece6210ffab6,6rFyXU9FiGytyYqfbwYO09
44tTqUi3xi7E28QLzHVdUA,Anti-Romantic,72,https://p.scdn.co/mp3-preview/40578a9a3585e4d4e960a1b8ab4d10652bf9b4f8?cid=f588ee129cec4da4a194ece6210ffab6,5Zdr9vactwnJH4Vpe9Mid9
1hUXDEqjNIIbfjTcaz3jzb,Like the Movies,68,https://p.scdn.co/mp3-preview/e7479097c28505ba6274c8d7488481c920b512bc?cid=f588ee129cec4da4a194ece6210ffab6,7pooeoqY4uJkTaW70qxm3z
6T3Ebo7EOh8cUOyE4OhFpp,Good & Plenty - Remix,67,https://p.scdn.co/mp3-preview/792b3995ac3a2094972b6c5d7c4581390d00b37f?cid=f588ee129cec4da4a194ece6210ffab6,3myUd2MqJKr3rfUrAf41Us
52KlXDEkCkgZxuMjSqzY4L,Last Resort (Reloaded),65,https://p.scdn.co/mp3-preview/1ec21e9497d3fbc204b9ad68fe95ff8073055279?cid=f588ee129cec4da4a194ece6210ffab6,3VXjXfZCtUllbqHKAYLSzC
5YVmHTAsdWnoanWXB7AwZX,Like My Father,71,https://p.scdn.co/mp3-preview/3bdf7bd8cf6e2ba7d070b335992b39a18483b122?cid=f588ee129cec4da4a194ece6210ffab6,0EKm3aZ46GWhE31rdKY5oj
7MbVZOLSUloG4J3nH3Tnos,Surefire,64,https://p.scdn.co/mp3-preview/f234896871af4c37bc11d340af57ddd0ba015fb8?cid=f588ee129cec4da4a194ece6210ffab6,4jPnb0rdxEawWMlO8RfzJP
7Dfy5ldWfkX8XTbpxYEuob,going quietly,68,https://p.scdn.co/mp3-preview/0cebcc4e8e475ce8826a8d8b7525c629dbf634bf?cid=f588ee129cec4da4a194ece6210ffab6,2myOeDsuEGTSUhmkRQMH0v
1zS5TccQwMDp5ZsEnt4FAh,LoveSick,68,https://p.scdn.co/mp3-preview/15b77a4df106110953b02373c50ae1a9ec2c9d4d?cid=f588ee129cec4da4a194ece6210ffab6,3PDjhTtjrjMLcNXjnfykz7
2bZIDMpzVooosmPHn0tHnd,STEREOTYPE,70,https://p.scdn.co/mp3-preview/2ccc020e1158e9a82a5a7438676fa145cc58691b?cid=f588ee129cec4da4a194ece6210ffab6,7HGjNJBj1NQGNwCzFD2LHj
2ELp0EL65yitpfJYwc5983,2040,64,https://p.scdn.co/mp3-preview/b6157012f9da94d59193d3ece6e61b2d42295e79?cid=f588ee129cec4da4a194ece6210ffab6,6CvBb1XqN0igtQrWrbXD80
5ZKyj00XSlmEoKnDGH4JZa,Keraunos,73,https://p.scdn.co/mp3-preview/a0898d31f64efe5d008f88d8fe1db106d796c9e5?cid=f588ee129cec4da4a194ece6210ffab6,4NlCk3xPB0LE5Ab9UwSK7A
6c2fFD063NEWc9TRB17xuf,"TCardi (feat. Dougie B, Lil Skrap 1090 & Justo B)",65,https://p.scdn.co/mp3-preview/fb2cc75da507ca0c805c63c27e2144c1d84eb84c?cid=f588ee129cec4da4a194ece6210ffab6,5DMfgmlbRD0HeUi5QQgOAD
3YUMWmx8EJq0DurfuIwoGh,my future,70,https://p.scdn.co/mp3-preview/63892b0ad59646ef3b3c0376abc44692427391fe?cid=f588ee129cec4da4a194ece6210ffab6,0JGOiO34nwfUdDrD612dOp
1ayV64ur8VWgc6OPtPRl1q,Options (feat. JID),67,https://p.scdn.co/mp3-preview/b5b9efb00c0463dc7ddef5524a3639c3e098740c?cid=f588ee129cec4da4a194ece6210ffab6,1nAQbHeOWTfQzbOoFrvndW
2USlegnFJLrVLpoVfPimKB,Thunder,81,https://p.scdn.co/mp3-preview/8b8ca032783a7deeb80c102219a3b80e321facd1?cid=f588ee129cec4da4a194ece6210ffab6,35Q09Y0b7ZxOoCdF7sBiGf
16gW9O8A4rIMx5OOVlzsSn,Dear August,68,https://p.scdn.co/mp3-preview/99b21c19b5f5ff9d9b066ae767104e457741f435?cid=f588ee129cec4da4a194ece6210ffab6,6gaOMLivdMhiFaTuPqTmgj
3CczWPmaz03mSTr6qnqXnc,wasted affairs,65,https://p.scdn.co/mp3-preview/a7acce0a2beef932ec2bccea7ab562a2c56d1ec4?cid=f588ee129cec4da4a194ece6210ffab6,57sbdNZpBOb1g2NrqcJ1CT
4CTDJG3F26MUJEwnJ2fhJh,Raining Me Softly,68,https://p.scdn.co/mp3-preview/3811f793b477f1d10c8b26c0c67c67c38f43b30b?cid=f588ee129cec4da4a194ece6210ffab6,4U0en0trmZzCyst9IvCvDA
2lz3zjQ5QCVXiyOzIk02vW,Die For You,73,https://p.scdn.co/mp3-preview/d0cd2b65206b7c1355b81f50ade32765391b54ca?cid=f588ee129cec4da4a194ece6210ffab6,4O7Fn6jEB5xN1HXjMALCHp
2NK6dtSujGIyilnEgbw8MX,Outlaw (feat. Ben Burgess),63,https://p.scdn.co/mp3-preview/4153b0adae037eea5569225343ff9baa34b86bee?cid=f588ee129cec4da4a194ece6210ffab6,6JlCkqkqobGirPsaleJpFr
1aFP0G0GHQAAH9gfC95wT1,EAT SPIT! (feat. Royal & the Serpent),64,https://p.scdn.co/mp3-preview/7125344f40d526bd6a26c019d317b1d4bd441934?cid=f588ee129cec4da4a194ece6210ffab6,1LyS8xc10xqZS5BewUxH9c
2FvBUDp5hbcA9JbNwXCZ1A,On The Block,62,https://p.scdn.co/mp3-preview/ff7867af5995c671893d7fe8399fd02be6e7e746?cid=f588ee129cec4da4a194ece6210ffab6,26l2ZJWYc3vRHc7dDuT2r8
7nD5MiXspW533xaREDma2N,Buck 50,64,https://p.scdn.co/mp3-preview/586983356e85d5ac73d69852e48f643fddad4039?cid=f588ee129cec4da4a194ece6210ffab6,33O2GXSm43GLTmYQSTxDoL
4YMc3A256xFBS0xcT77Qce,help herself,67,https://p.scdn.co/mp3-preview/bd91b690a30ad46e310dd0cc106cfbf197a73a78?cid=f588ee129cec4da4a194ece6210ffab6,1LeB4us5kQb6xoSXM1kws8
2goHCrsDJaflEwQ930ef0o,MASSA,65,https://p.scdn.co/mp3-preview/10c1735981c61a06f652c747f17b5073e6f36332?cid=f588ee129cec4da4a194ece6210ffab6,45ba6QAtNrdv6Ke4MFOKk9
2PLOCIYlFr8XxNsz0Lgs4l,Ballad of a Badman,66,https://p.scdn.co/mp3-preview/d078ce4603f9ba24021473c31e0bc9619bb51f01?cid=f588ee129cec4da4a194ece6210ffab6,5Gm2XKBgnlzd6qTi7LE1z2
7sYfWTa2GD1KCaLgGFmFM5,DANCE!,67,https://p.scdn.co/mp3-preview/2b12b9d22647a6facc96a39b8ba4be8f94e9300d?cid=f588ee129cec4da4a194ece6210ffab6,3dlb9Ln4sYzsJEppql4uy4
2Q5q1q01KOdHt5fM00WUJ8,"Colombia, Mi Encanto",67,https://p.scdn.co/mp3-preview/3d6194c6093daa8898e5431ce629a0d1a5b3a59c?cid=f588ee129cec4da4a194ece6210ffab6,25L8ck3KGcmCo3901ztPzR
1ExDyvuvYw8aDaqpPqsVZh,School Rooftop (Intro) [Slowed Down Version],68,https://p.scdn.co/mp3-preview/ba0d165484a7c00859fdcef3165732741d6cfe30?cid=f588ee129cec4da4a194ece6210ffab6,0aqGz4Uth6nswnJifY4Cdv
