album_track,track_name,album_id,album_name,RPG,공포,로그라이크,배틀로얄,생존,스토리,스포츠,슈팅,시뮬레이션,액션,어드벤쳐,잠입,전략,퍼즐,플랫포머,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,track_popularity
2T4vYfYgxeP0tjo9nbuWMH,8-Bit Quest,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.482,0.33,-12.193,0.039,0.00326,0.891,0.253,0.961,133.998,92072,3
6N4RL7dSatIUpYD7zRXgYb,Boat of Love,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.579,0.266,-15.064,0.0638,0.486,0.0642,0.169,0.234,93.937,98936,2
6hbVaj2OqYMhbZcOqAcnLE,Serious Science,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.196,0.107,-21.202,0.0369,0.975,0.967,0.11,0.175,61.954,121224,2
3RbocqrWubnWQt6zotEv5r,Take Me Down to Paradox City,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.763,0.165,-15.541,0.0505,0.725,0.875,0.0466,0.46,115.945,186207,5
3OMRiTuoeTTf2HPAZLBVco,Waste of Time,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.445,0.342,-22.335,0.0701,0.852,0.769,0.105,0.111,109.266,217519,3
3QRITT6C3uqAbuOnvjnzWY,Fewlock Attack,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.342,0.688,-10.621,0.0689,0.509,0.857,0.158,0.314,76.191,63093,2
2oVi0O5SA631bOFGSxanDQ,Ronny's Song,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.61,0.0853,-17.358,0.619,0.84,0.0,0.297,0.334,177.757,57786,1
6SaorG91vqADbShYHAJJPJ,The R-Team,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.577,0.532,-9.483,0.0511,0.0129,0.867,0.249,0.366,129.905,121655,5
6PvXqgwU8CsFTrpgRzSER2,Chased by the Pink Elephant,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.338,0.421,-12.266,0.0437,0.209,0.916,0.128,0.311,74.968,123200,2
3pZCmC6O5zCgBApluZok0Q,Elysium Has Fallen,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.102,0.385,-13.599,0.0451,0.636,0.865,0.131,0.06,72.737,126970,2
3ESMWJohmaKcDThLCMM89R,The Final Huzzah,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.222,0.519,-11.688,0.0367,0.163,0.912,0.337,0.0599,143.513,75704,10
5Wu3tJKJUh3rylPUxS5yno,Huzzah - Still Wondering What If - Bonus Track Deutsch,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.351,0.566,-7.53,0.0514,0.817,0.0,0.335,0.285,149.246,75487,16
36NpoQMA1H4RJlHMQYw8ob,Boat of Love - Bonus Track Deutsch,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.612,0.27,-12.462,0.0691,0.727,0.000638,0.0994,0.311,94.049,98936,4
5lV65z8YbXrQwrKv9HfgnU,Ronny's Song - Bonus Track Deutsch,5Yzbew7AnCrYDAD0fPkT3T,A Plague Tale: Requiem (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.723,0.116,-18.916,0.881,0.779,0.0,0.106,0.479,81.981,57786,5
1IJ3pSCbzhoaiOhs1VeQ6r,Dusk Of A Northern Kingdom,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.235,0.13,-21.006,0.0371,0.925,0.751,0.102,0.0736,140.542,274960,38
6IrrD1fMzCuNYV6RhI2hAI,A Wolf's Demise,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.222,0.184,-16.95,0.0332,0.872,0.935,0.113,0.0386,98.282,131200,26
0hv8o1BAlQrFTVDLqYVGk9,River Of Life,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0818,0.191,-14.532,0.0358,0.976,0.867,0.134,0.0382,75.344,321587,44
5gwDoAIv8wDBQ2DzjhLG18,Mighty,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.575,0.896,-8.235,0.0534,0.169,0.925,0.12,0.581,120.173,70347,31
3ZuUTfBprIf6INrZi7WjSC,Dead City,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.177,0.259,-16.439,0.0367,0.706,0.927,0.11,0.0377,119.744,484000,27
3jAPevaEJOj4UpUypVR1Tr,Last Battle,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.527,0.827,-8.095,0.0601,0.0778,0.854,0.0997,0.316,119.992,74627,36
7nXZeOk4L4BClYmVJ4jZq4,Elaine Ettariel,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15,0.244,-13.803,0.0444,0.853,2.09e-05,0.151,0.0559,77.236,75187,25
0M4weXl7BUGFWW0dhwhzyz,To Arms (Rebellion),6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.545,0.554,-11.06,0.0278,0.179,0.913,0.35,0.454,100.05,84773,26
0gK9IzaETgE5CFi1mG2G2O,The Princess Striga,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.183,0.332,-16.505,0.0651,0.675,0.854,0.205,0.0377,74.832,412147,25
3MZD7uucG2FnmxmpHLkpm6,Returning To The Fortress,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.172,0.242,-13.455,0.0358,0.843,0.974,0.12,0.0383,80.518,90747,37
0NI53QNAxWf9BPMrB3btG7,Evening In The Tavern,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.839,0.451,-13.395,0.0598,0.828,0.964,0.126,0.966,119.962,57253,50
3aAeD4aD0PdM3gilTQscqj,Peaceful Moments,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.542,0.362,-13.333,0.0283,0.569,0.927,0.18,0.367,119.999,310000,46
3XoA3CVtMyhucubTfEACPH,An Ominous Place,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.101,0.18,-18.58,0.0393,0.695,0.943,0.216,0.0344,70.749,312800,32
1PJpHuP278StrhXMFmK7cb,Temerian Castle Theme,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.363,0.282,-12.36,0.0318,0.762,0.835,0.07,0.215,100.041,49080,24
5909aYVMpnpNEObNANmBIJ,The Order,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0948,0.185,-20.593,0.0314,0.892,0.953,0.11,0.0366,56.353,233680,24
377qAPpwD0l9wj756s5fbI,Night Approaches,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.502,0.694,-10.668,0.0298,0.369,0.66,0.138,0.463,83.416,68267,27
6ayOHl6ZR9vu5oKAfdQ6o1,The Grand Master Revealed,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.124,0.17,-15.547,0.0339,0.746,0.922,0.0801,0.241,87.035,88627,23
2V1t5urCnSfvKLK8mOxSA6,Withered Roses,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21,0.259,-17.903,0.0356,0.925,0.982,0.104,0.0381,96.299,76000,26
19by3m2Dg0IvprJW25E052,Prepare For Battle!,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.607,0.851,-13.114,0.0583,0.142,0.936,0.11,0.428,139.98,68453,37
7jxA6KwFkBg701OdZRw2GH,Do You Remember?,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.207,0.189,-16.279,0.0416,0.841,0.966,0.0902,0.0352,72.238,92227,35
5hoJXXNXmzO5c1YpEPzUpc,The Lesser Of Two Evils,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.485,0.55,-10.927,0.0435,0.611,0.922,0.0857,0.0455,115.032,115867,24
6U4r5o2zdRpFZGBF5N9lRd,Catch Me If You Can,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.434,0.305,-12.194,0.0364,0.278,2.85e-05,0.17,0.526,100.962,24600,2
6hjAfLao4iDCIASkt9JOla,Tavern At The End Of World,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.608,0.521,-11.229,0.0312,0.689,0.473,0.116,0.71,125.059,85747,46
7AoQUfwO5OIGEuB8YLSa93,The Dike,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.134,0.142,-17.327,0.0382,0.93,0.868,0.0935,0.0648,79.761,424787,35
0S6i7fRQHeFekkVpHcn0jE,Twilight,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.189,0.245,-17.676,0.0381,0.958,0.126,0.119,0.0395,59.121,39520,26
2tJNfnozUIUN0cwbgLsjaM,A Matter Of Conscience,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.254,0.53,-11.597,0.0541,0.141,0.819,0.0851,0.132,79.988,88320,22
5CzUczzpkkYLWzdPX213kq,Leo's Farewell,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.179,0.173,-14.635,0.0406,0.926,0.79,0.0911,0.07,62.908,106360,31
4VIEBaTh4FGNDuSaz84FiO,Silver Sword,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.173,0.113,-18.62,0.0403,0.958,0.0201,0.112,0.0389,128.13,93000,33
1zQxpPFtJDvnoklsuN1ZXH,Kingdom & Betrayal,6QenoaBO94H2FZ1ys727M4,A Way Out (Original Game Soundtrack),0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.269,0.616,-13.34,0.0617,0.749,0.929,0.105,0.0357,130.074,108133,25
7BBscCGiaUjMmWWK8Ez1Ut,For All Mankind (Opening Cinematic),4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.372,0.623,-11.609,0.0349,0.668,0.982,0.0993,0.231,95.933,110000,35
1nGohsct7zmYABTvAutGL7,Restoration (Start Menu),4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.181,0.387,-16.827,0.034,0.734,0.82,0.0912,0.233,84.974,161250,29
7zBnBiiubJnZcHCVI6WQYd,Past as Prologue,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.19,0.179,-19.736,0.0393,0.827,0.249,0.112,0.034,117.243,238000,17
4yasbLl7THrcjvf2GeCMWg,Uncertain Crossroads,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.307,0.177,-21.642,0.0403,0.321,0.138,0.0769,0.0505,119.949,141500,16
1Hm4g5sRq99E1HUmBkeJZA,I Am Not a Hero (Prologue),4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.392,0.278,-18.212,0.0467,0.926,0.817,0.0856,0.0779,79.999,116000,19
6sLhFUdamXUI3sobBg4wEH,Coronation Day,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.174,0.296,-14.717,0.0365,0.885,0.935,0.112,0.0668,108.781,176000,17
668iSt569ijONZajUmgPuM,Ambush,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.545,0.343,-15.776,0.0316,0.702,0.876,0.176,0.11,120.01,250000,15
6riOl27BsOIUNPmCC2cj9A,The Great Betrayal,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148,0.704,-10.44,0.113,0.789,0.605,0.47,0.158,179.928,329500,17
1uGiJo1gPr4esX8pUGnyGQ,Remember Me,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.306,0.0118,-18.222,0.0311,0.817,0.589,0.168,0.102,81.212,78500,15
3eGkRoDVRH4Alvn1602JMk,Remember Me - Alternate Version,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.164,0.0176,-25.787,0.0368,0.951,0.766,0.0873,0.0346,78.096,168000,17
2BVlSzW7YpjbYhetzaSp0x,Three Years Later,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.534,0.533,-16.955,0.04,0.374,0.597,0.0947,0.155,80.004,498000,14
33wJkpm40yq12XdDT6Mzjr,Mercenary Blues,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.165,0.091,-21.752,0.0342,0.961,0.622,0.121,0.035,83.79,243500,16
6YTVMYB3veqayyLQzBfHwx,A Welcome Respite,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.162,0.172,-21.032,0.0339,0.796,0.906,0.0991,0.037,109.388,256000,18
1W1l8EjM8svGAGSyW2QVay,'Mech Bay Cantata,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.602,0.366,-18.383,0.0255,0.251,0.78,0.113,0.0706,80.002,392000,16
4O0tgLFRSlCGwzRLEyiUsH,Ochre Wall,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.366,0.656,-10.475,0.043,0.405,0.904,0.41,0.393,159.76,176000,14
3Eg1HsmSof0XLCOdVTT70v,Benefactor,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.554,0.098,-27.316,0.0378,0.829,0.938,0.11,0.0365,119.977,182500,15
03Zy7wfBvKyVcAit4hzj9o,Follow the Money,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.69,0.499,-18.735,0.0491,0.265,0.892,0.105,0.235,120.012,168000,13
5y702E4yOFu5LXuIXAJGjO,Meat Is Cheap,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.495,0.532,-14.117,0.0776,0.379,0.854,0.108,0.23,179.944,408000,14
2Ct1QmQWFLD9v4ATk7CJiF,Fan Out,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.475,0.261,-20.523,0.0407,0.463,0.901,0.117,0.0605,120.017,169500,15
3KQ7v0AyYDR9PLPkQK5Cwq,Grim Sybil,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.43,0.659,-13.895,0.0551,0.348,0.946,0.147,0.158,135.138,274000,12
452AzdakR2OzfS3OuXgR9N,March on Axylus,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.228,0.475,-13.42,0.0382,0.316,0.803,0.122,0.0382,134.959,241778,15
1NSNt0l9MHFV7cdk3cZwyq,That's a Big 'Mech,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.506,0.674,-12.498,0.0867,0.066,0.879,0.0654,0.0644,170.027,180706,15
2Z1rFxE2D1BolpZjJZvBqB,The Argo,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.123,0.348,-12.882,0.0317,0.282,0.808,0.0784,0.0393,148.459,138706,13
7h0TPzmaXXID55nUkBaFjC,Carpe Noctem,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.0467,-25.712,0.0382,0.732,0.978,0.173,0.0332,65.238,164000,12
5KtUyXjX7OMgqyPTHeYAft,Bile and Venom,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.46,0.488,-15.258,0.0357,0.77,0.952,0.135,0.248,142.934,332250,13
4YRWIjrWjduJfaD0WqEB0d,First Strike,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.383,0.476,-13.066,0.0566,0.322,0.86,0.676,0.0646,130.012,286804,12
6IEoUfFbxSXxoXJ0eOpXFM,The Cost of War,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.509,0.656,-12.582,0.0393,0.0332,0.599,0.355,0.0919,110.0,332442,12
4gnTlUXbJfLM71WYe25Zlv,Raju,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.131,0.118,-19.219,0.0383,0.651,0.9,0.0761,0.0371,54.065,57273,12
2Y48Vewo7TLyp3lzazmZnU,I Didn't Know,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.148,0.0956,-21.812,0.0384,0.362,0.912,0.107,0.0404,137.021,116000,11
5UEvHWtT5aGPiCkJxbG393,Save the Metal,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.682,0.173,-17.357,0.0351,0.975,0.965,0.11,0.386,77.502,136000,12
5zExBnzZpjuzk1eoGSWJJK,Contact,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.599,0.132,-26.43,0.0332,0.279,0.787,0.111,0.0778,120.012,179996,11
0H5Em10tA7ey4548Sga3j1,Good Hunting,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.558,0.496,-17.34,0.036,0.168,0.845,0.103,0.0757,100.075,268000,11
7JCmUVd2spPMrIX5ZVc7MT,Mending Fences,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.408,0.316,-21.382,0.0369,0.533,0.902,0.0808,0.0326,100.025,120000,10
4m1g2QQpRuu5f5Bl99SLct,Ruin,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.094,0.0829,-26.809,0.0391,0.932,0.878,0.109,0.0376,162.229,68000,11
5Wf0IHnAbkrjdpPiJWIxrN,Wolf at the Door,4KAb8KSRVnZqzn0q5LIn62,Age of Empires Definitive Edition (Original Soundtrack),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.221,0.483,-12.224,0.0368,0.532,0.888,0.0924,0.0421,119.989,432000,13
